year,language,total_questions,total_answers,total_views,total_score,total_project,Overall
2009,pascal,0.0017040849,4.0844962E-4,0.0028770566,170,2.6706748E-6,0.04992262
2009,perl,0.07975118,0.020498699,0.25900838,12675,0.004104827,3.6336308
2009,php,0.5879945,0.13620524,2.34761,74227,0.0031674202,30.749771
2009,powershell,0.022522323,0.0044499515,0.16014013,6201,6.676687E-6,1.8711908
2009,processing,0.030787136,0.0075025745,0.11917063,6068,2.6706748E-6,1.57463
2009,prolog,0.004033001,7.0745824E-4,0.008426639,475,8.012024E-6,0.1317511
2009,python,0.38685572,0.09507886,2.3836935,131097,0.006066438,28.716944
2009,r,0.01542197,0.0036936356,0.13659601,8262,6.4096195E-5,1.5577571
2009,racket,0.0019312964,3.4395757E-4,0.0041775145,250,1.3353374E-6,0.06454104
2009,ruby,0.35433608,0.07015562,1.1081157,69246,0.019194141,15.518015
2009,scala,0.01925616,0.004653199,0.09945896,12149,3.6988847E-4,1.2373822
2009,scheme,0.007923995,0.0019464872,0.024310581,1940,1.1350369E-4,0.3429457
2009,scilab,8.520425E-5,1.3680132E-5,3.7870126E-5,0,1.3353374E-6,0.0013808985
2009,self,0.00320936,8.188536E-4,0.01743812,1041,5.3413496E-6,0.21471676
2009,shell,0.03504735,0.009808654,0.35537207,14146,0.001191121,4.014192
2009,smalltalk,0.0023005148,6.918238E-4,0.0028530257,555,1.4688711E-5,0.05860053
2009,tcl,0.0028401418,5.237536E-4,0.007873767,269,2.2700735E-5,0.112603635
2009,tex,0.001363268,3.185516E-4,0.011712571,443,1.2018037E-5,0.13406408
2009,turing,5.9642975E-4,1.817503E-4,9.569984E-4,122,2.6706748E-6,0.017378492
2009,vala,1.704085E-4,3.517748E-5,2.707231E-4,50,9.347362E-6,0.0048565646
2009,verilog,7.668382E-4,2.0129335E-4,0.0036151486,131,9.347362E-6,0.045926273
2009,vhdl,7.952397E-4,1.9738474E-4,0.00312163,105,9.347362E-6,0.041236017
2009,xml,0.1905167,0.03516771,0.80666864,26795,8.012024E-6,10.32361
2009,xslt,0.036297012,0.006396439,0.15361771,4550,4.006012E-6,1.9631517
2010,actionscript,0.19787268,0.02497992,0.27149507,8846,0.0012084804,4.9555616
2010,ada,0.0026129303,4.358099E-4,0.0029092943,215,2.537141E-5,0.059834063
2010,applescript,0.010962947,0.0014364137,0.018578945,714,8.012024E-6,0.30986315
2010,arc,3.9761985E-4,6.840065E-5,0.0014159189,69,1.6024049E-5,0.018979635
2010,arduino,0.0026413316,5.4525095E-4,0.009374546,367,2.1365398E-5,0.12582494
2010,asp,0.030474719,0.004195892,0.052728437,1365,2.1365398E-5,0.87420416
2010,assembly,0.045470666,0.008251073,0.09513785,5828,5.8754846E-5,1.4891834
2010,autohotkey,0.001505275,2.208364E-4,0.0031676802,112,9.347362E-6,0.04903139
2010,boo,6.81634E-4,9.966952E-5,8.7466044E-4,62,3.071276E-5,0.016866768
2010,c#,2.2406447,0.39366335,5.1138644,249672,0.003589387,77.51762
2010,c++,1.0149814,0.21429144,2.1455755,140961,0.0059142094,33.807625
2010,c,0.44283488,0.104396984,1.105789,62461,0.009776005,16.627968
2010,clips,3.124156E-4,3.3223176E-5,4.7903563E-4,24,1.3353374E-6,0.008260097
2010,clojure,0.024027597,0.004408911,0.040161885,8175,0.0012832591,0.6988165
2010,coffeescript,6.81634E-4,2.1888211E-4,0.0058362903,686,2.1365398E-4,0.069504604
2010,coldfusion,0.03229241,0.0050675115,0.0518353,4837,1.9095326E-4,0.8938617
2010,coq,1.9880992E-4,2.1497348E-5,1.4697471E-4,63,1.0682699E-5,0.0037796467
2010,css,0.473338,0.08691965,1.9869783,64807,2.897682E-4,25.475256
2010,d,0.0035785786,6.488291E-4,0.0028586043,873,1.12168345E-4,0.0719818
2010,delphi,0.14283071,0.02510695,0.22726747,15376,6.543153E-5,3.9527059
2010,eiffel,1.9880992E-4,3.3223176E-5,1.2774463E-4,16,1.0682699E-5,0.0037046042
2010,elixir,7.952397E-4,8.403509E-5,0.0010709038,70,1.3353374E-6,0.01951514
2010,erlang,0.018006498,0.0027868382,0.020499323,2983,0.0016518123,0.42944473
2010,f#,0.03084394,0.0054974584,0.027432345,5873,8.6796936E-5,0.6386054
2010,factor,3.692184E-4,4.885761E-5,4.8772534E-4,74,1.7359387E-5,0.009231607
2010,forth,3.692184E-4,1.1334966E-4,5.357067E-4,114,1.3353374E-6,0.010196101
2010,fortran,0.006873143,0.0012409833,0.015472681,736,8.145558E-5,0.23668262
2010,go,0.004373818,8.129906E-4,0.0124095725,1291,4.4199667E-4,0.18038377
2010,groovy,0.025618076,0.003635006,0.051878292,2400,4.8339216E-4,0.8161477
2010,haskell,0.039222356,0.007744909,0.057347357,12148,0.0010402278,1.0535486
2010,haxe,9.656482E-4,1.368013E-4,8.471429E-4,65,1.0549165E-4,0.020550841
2010,idl,0.0014200709,1.4070992E-4,0.0011660887,74,1.3353374E-6,0.02728205
2010,io,0.05492834,0.010750629,0.2411909,8471,1.7359387E-5,3.068872
2010,java,1.6655159,0.3071287,6.2033043,238870,0.011681532,81.876305
2010,javascript,1.2960418,0.22135821,4.3644342,167471,0.026750814,59.08585
2010,lasso,2.8401417E-5,1.9543045E-6,1.3356461E-5,3,1.3353374E-6,4.504752E-4
2010,logos,2.8401417E-5,3.908609E-6,2.3119015E-5,7,2.6706748E-6,5.8099715E-4
2010,lua,0.013973497,0.002362754,0.029082296,2074,8.092145E-4,0.4622776
2010,mathematica,0.0073559666,0.0012624806,0.009556896,1315,1.3353374E-6,0.18176678
2010,matlab,0.054701127,0.008382012,0.22894995,6458,8.012024E-5,2.9211318
2010,max,0.005112255,0.001020147,0.020584209,825,1.3353374E-6,0.26717946
2010,mirah,5.6802834E-5,1.1725826E-5,9.657955E-5,17,9.347362E-6,0.0017445558
2010,objective-c,0.51480407,0.07116013,1.1661472,52380,0.005516279,17.576277
2010,objective-j,7.1003544E-4,9.5760915E-5,7.5555185E-4,84,1.8828257E-4,0.017496308
2010,ocaml,0.0056802835,9.966954E-4,0.007670068,1360,2.777502E-4,0.14624797
2010,parrot,1.4200708E-4,2.3451652E-5,7.340689E-5,35,4.006012E-6,0.0024287163
2010,pascal,0.0040614028,7.582701E-4,0.0060998797,290,1.0682699E-5,0.10930234
2010,perl,0.14976066,0.027993456,0.28522888,16966,0.0049020234,4.6788507
2010,perl6,5.9642975E-4,1.0357813E-4,3.6553256E-4,162,1.3353374E-6,0.010668757
2010,php,1.4970955,0.26751494,3.3275397,120589,0.013311979,51.05462
2010,powershell,0.037830688,0.005282485,0.16265082,5872,2.537141E-5,2.0578938
2010,processing,0.07205439,0.011923212,0.16324177,9219,6.676687E-6,2.4722605
2010,prolog,0.01144577,0.0015732151,0.01810149,1059,2.2700735E-5,0.31143177
2010,puppet,1.704085E-4,4.6903304E-5,0.0010625627,50,8.412626E-5,0.013640007
2010,python,0.8130758,0.1450895,2.3509765,134004,0.017776012,33.269176
2010,r,0.06557887,0.0111199925,0.26221845,15390,2.323487E-4,3.3914967
2010,racket,0.0036069797,5.0616486E-4,0.005077654,499,8.5461594E-5,0.092762604
2010,rebol,0.002783339,3.517748E-4,7.969891E-4,66,6.676687E-6,0.039387792
2010,ruby,0.8836533,0.12789555,1.8223749,117099,0.03528362,28.692074
2010,rust,5.6802834E-5,1.1725826E-5,2.0037373E-4,49,2.003006E-5,0.0028893247
2010,sas,0.0026129303,3.8499798E-4,0.004931645,148,1.3353374E-6,0.07930908
2010,scala,0.069895886,0.012794831,0.15709783,20806,0.001183109,2.4097166
2010,scheme,0.013774687,0.0024721953,0.025362415,2419,2.430314E-4,0.41852328
2010,self,0.006873143,0.0011882172,0.019347316,1311,2.6706748E-6,0.27411348
2010,shell,0.06438601,0.013263864,0.30612278,12214,0.0039926586,3.8776531
2010,slash,7.1003544E-4,1.270298E-4,0.0023139128,100,1.3353374E-6,0.031523135
2010,smalltalk,0.0026697333,5.628397E-4,0.00185459,510,3.4718774E-5,0.051218815
2010,supercollider,2.8401417E-5,3.908609E-6,1.0352597E-5,0,1.7359387E-5,6.0022005E-4
2010,swift,5.6802834E-5,7.817218E-6,1.0795131E-4,2,1.3353374E-6,0.001739067
2010,tcl,0.005964298,8.14945E-4,0.008065318,319,7.210822E-5,0.1491667
2010,tex,0.0023289162,3.3418607E-4,0.008850532,380,3.3383436E-5,0.11547017
2010,turing,0.0019028948,3.7327217E-4,0.0029720538,490,1.3353374E-6,0.05249556
2010,unrealscript,1.9880992E-4,1.9543044E-5,1.9964958E-4,4,1.3353374E-6,0.0041933786
2010,vala,6.81634E-4,1.1334966E-4,9.6327433E-4,104,3.8724786E-5,0.017969828
2010,verilog,0.0019596978,3.3223175E-4,0.005760362,168,5.7419507E-5,0.08109711
2010,vhdl,0.0017040849,3.126887E-4,0.0036642295,179,2.9377423E-5,0.057103813
2010,xml,0.34791735,0.04817165,0.7982277,29877,4.006012E-6,11.943208
2010,xquery,0.0056802835,7.543615E-4,0.00980383,315,2.2700735E-5,0.16261175
2010,xslt,0.061545867,0.008802188,0.123448804,4536,1.6024049E-5,1.9381287
2011,actionscript,0.28733712,0.0327346,0.29846105,7802,0.0026092492,6.21142
2011,ada,0.0031809588,5.5111386E-4,0.002162164,295,8.012024E-5,0.05974357
2011,agda,2.8401417E-5,1.9543045E-6,1.8076815E-5,12,1.3353374E-6,4.9767876E-4
2011,apex,0.008208009,8.7552844E-4,0.016911693,323,5.2078158E-5,0.26047307
2011,applescript,0.018176906,0.0019308528,0.020672502,884,2.2700735E-5,0.40802962
2011,arc,0.001022451,1.2312118E-4,0.0026294794,127,1.4688711E-5,0.037897404
2011,arduino,0.007923995,0.0012116688,0.029570505,890,1.7492918E-4,0.38881096
2011,asp,0.037915893,0.004492946,0.052907433,1270,7.344356E-5,0.9538972
2011,assembly,0.07236681,0.00993373,0.10075728,8264,3.5386442E-4,1.8341167
2011,autohotkey,0.0024993247,2.6969402E-4,0.0026949206,107,9.080294E-5,0.055547424
2011,autoit,0.0032945643,3.8108937E-4,0.004920622,138,2.6706748E-6,0.08598946
2011,awk,0.023118753,0.0047196453,0.049545947,1597,4.006012E-6,0.7738835
2011,boo,5.112255E-4,4.885761E-5,2.9419077E-4,31,1.2018037E-5,0.008662919
2011,c#,3.4197009,0.51801187,6.033915,264591,0.011999342,99.83627
2011,c++,1.5153292,0.25996158,2.262093,157637,0.020613603,40.57998
2011,c,0.66118497,0.121483475,1.0661768,64411,0.028849963,18.776953
2011,clean,0.0016188808,2.599225E-4,0.0058965287,671,1.3353374E-6,0.07776667
2011,clojure,0.03592779,0.005659666,0.038980536,8126,0.003230181,0.83798176
2011,coffeescript,0.02167028,0.0032773686,0.05647822,4452,0.0037976995,0.8522357
2011,coldfusion,0.052173402,0.0071253944,0.041310646,2495,5.34135E-4,1.0114357
2011,coq,6.81634E-4,6.840065E-5,2.5157348E-4,102,3.2048098E-5,0.010336562
2011,css,0.990045,0.15858594,2.864733,90388,9.7479625E-4,40.143387
2011,cuda,0.03067353,0.0037073155,0.04799003,2330,1.3353374E-6,0.8237221
2011,d,0.009088453,0.0013269727,0.005951912,2122,5.955605E-4,0.169629
2011,dart,8.5204246E-4,1.5634435E-4,0.002394427,401,2.003006E-5,0.034228437
2011,delphi,0.2104829,0.030268267,0.2796799,23893,2.1766E-4,5.206487
2011,dm,6.248312E-4,5.0811912E-5,5.492241E-4,27,1.3353374E-6,0.012262025
2011,dot,0.0038625929,5.0225627E-4,0.006046212,553,9.347362E-6,0.10420409
2011,dylan,5.6802834E-5,9.771522E-6,6.0506372E-5,12,6.0090184E-5,0.0018717091
2011,ecl,1.4200708E-4,2.1497348E-5,1.6194038E-4,16,2.6706748E-6,0.0032811547
2011,eiffel,3.692184E-4,5.667483E-5,1.7317804E-4,29,3.8724786E-5,0.0063779606
2011,elixir,6.5323256E-4,5.8629135E-5,3.3367012E-4,16,9.347362E-6,0.010548792
2011,erlang,0.025532875,0.0034083072,0.021861011,3074,0.0033610442,0.54163235
2011,f#,0.039648376,0.0057925587,0.02157559,5331,2.3368404E-4,0.67250216
2011,factor,0.0011928595,1.4852715E-4,0.002415937,128,4.406613E-5,0.038013898
2011,fantom,8.520425E-5,9.771522E-6,5.3989064E-5,6,2.6706748E-6,0.0015163551
2011,flux,2.8401417E-5,1.9543045E-6,6.8659715E-6,0,1.3353374E-6,3.855703E-4
2011,forth,3.40817E-4,4.885761E-5,2.4411747E-4,33,1.3353374E-6,0.0063512744
2011,fortran,0.013462272,0.0017588739,0.019571075,957,2.6172612E-4,0.3505395
2011,go,0.010508524,0.0015399919,0.02140716,2053,0.0014889012,0.3494458
2011,gosu,2.8401417E-5,5.862913E-6,4.26173E-5,14,3.2048098E-5,0.0010892972
2011,groovy,0.051207755,0.006085704,0.065906756,3502,0.001400769,1.2460098
2011,haskell,0.0920774,0.014420813,0.08107371,23353,0.0031740968,1.9074601
2011,haxe,0.0011360566,1.1334966E-4,7.3050184E-4,80,1.962946E-4,0.021762026
2011,idl,0.001846092,1.817503E-4,0.0013264468,103,5.3413496E-6,0.033596303
2011,io,0.09917775,0.016011616,0.2714264,9666,3.071276E-5,3.866465
2011,java,3.0588326,0.46874774,7.112985,253400,0.04971728,106.90283
2011,javascript,2.6969986,0.4128468,6.0378175,220288,0.10518319,92.528465
2011,krl,0.0024141204,2.149735E-4,2.4956197E-4,233,1.3353374E-6,0.02879991
2011,lasso,2.8401417E-5,3.908609E-6,8.421543E-5,4,2.6706748E-6,0.0011919613
2011,logos,1.1360567E-4,1.5634436E-5,1.3318911E-4,6,1.0682699E-5,0.0027311193
2011,lua,0.027975395,0.0038675684,0.04141278,2890,0.0018467717,0.7510251
2011,matlab,0.12184208,0.014780405,0.29701093,8823,4.887335E-4,4.3412213
2011,max,0.010139306,0.0016416156,0.02810226,994,2.6706748E-6,0.39885852
2011,mirah,2.2721133E-4,2.3451652E-5,1.5955337E-4,29,1.0682699E-5,0.004208991
2011,nemerle,3.692184E-4,4.885761E-5,1.8267239E-4,37,2.6706748E-5,0.006274551
2011,nesc,2.8401417E-5,3.908609E-6,5.57592E-5,-1,1.3353374E-6,8.940456E-4
2011,objective-c++,0.005708685,6.156059E-4,0.0058535356,300,1.3353374E-6,0.12179162
2011,objective-c,1.1269399,0.14578916,1.8318436,83971,0.020899365,31.25472
2011,objective-j,5.9642975E-4,5.2766223E-5,1.8345019E-4,17,2.0564196E-4,0.010382881
2011,ocaml,0.011672983,0.0015751694,0.007373705,1640,6.142552E-4,0.21236113
2011,opa,0.0020733033,1.9152183E-4,4.3577462E-4,148,2.4036073E-5,0.02724636
2011,parrot,8.520425E-5,1.1725826E-5,1.8988703E-4,20,2.2700735E-5,0.0030951782
2011,pascal,0.0055382764,8.5598533E-4,0.006318008,348,4.2730797E-5,0.12755
2011,perl,0.20261571,0.032128766,0.25187615,15257,0.009844108,4.964647
2011,perl6,5.396269E-4,8.79437E-5,1.6228904E-4,94,1.3353374E-6,0.00791195
2011,php,2.8206868,0.42944863,4.0620766,131601,0.04911104,73.61323
2011,powershell,0.070037894,0.009501829,0.2593309,8432,1.5089313E-4,3.390215
2011,processing,0.13913855,0.018595207,0.22848453,14491,4.6736808E-5,3.8626502
2011,prolog,0.02442522,0.0030506693,0.022388967,1566,1.5089313E-4,0.50015754
2011,puppet,0.001562078,2.149735E-4,0.0049364995,285,6.770161E-4,0.07390567
2011,python,1.2909012,0.19081242,2.4016068,142907,0.055945296,39.39266
2011,r,0.1682784,0.023408659,0.38407388,28020,8.586219E-4,5.766196
2011,racket,0.0062767128,7.602244E-4,0.0045572347,526,2.1899534E-4,0.118131675
2011,rebol,7.384368E-4,8.79437E-5,1.3925048E-4,33,1.3353374E-5,0.009789844
2011,ruby,1.9537903,0.24094619,2.8702288,180004,0.08485936,51.498245
2011,scala,0.13308904,0.019883094,0.1681447,27682,0.003891173,3.25008
2011,scheme,0.02025021,0.0027907467,0.023960443,2304,3.3917572E-4,0.47340575
2011,scilab,3.692184E-4,3.517748E-5,2.8708344E-4,11,9.347362E-6,0.0070082666
2011,self,0.013377067,0.0017041536,0.021986611,1473,2.003006E-5,0.3708786
2011,shell,0.10664732,0.01787016,0.31252843,11532,0.015208158,4.5225406
2011,smalltalk,0.0052258605,8.7552844E-4,0.002097608,684,6.142552E-5,0.08260422
2011,sql,1.8194232,0.27462667,3.7746,113784,2.6706748E-6,58.686527
2011,supercollider,1.704085E-4,2.7360264E-5,1.00173456E-4,9,7.344356E-5,0.0037138578
2011,swift,8.520425E-5,9.771522E-6,9.7974196E-5,8,2.6706748E-6,0.0019562063
2011,tcl,0.009713285,0.0013015668,0.013578692,514,1.9095326E-4,0.24784496
2011,tex,0.0012496624,1.4461852E-4,0.0014976668,121,8.2790924E-5,0.029747386
2011,turing,0.0014484723,2.0911059E-4,0.0014169917,171,1.2018037E-5,0.030865926
2011,unrealscript,2.2721133E-4,1.9543044E-5,2.371174E-4,7,1.3353374E-6,0.0048520714
2011,vala,0.0018176907,1.5829866E-4,9.7459246E-4,107,1.2285104E-4,0.03073433
2011,verilog,0.004288614,5.9019995E-4,0.008726436,277,1.6558185E-4,0.13770832
2011,vhdl,0.0052826633,6.99641E-4,0.010529611,314,1.0549165E-4,0.16617405
2011,xbase,2.8401417E-5,3.908609E-6,1.5823919E-6,1,1.3353374E-6,3.5227757E-4
2011,xml,0.5776564,0.06926837,0.8617327,31186,4.006012E-5,15.086975
2011,xquery,0.010281313,0.0012018973,0.011311098,559,6.943755E-5,0.22863746
2011,xslt,0.10193268,0.0126111265,0.12357421,5333,4.006012E-5,2.3815808
2012,actionscript,0.256834,0.024741495,0.17917259,5209,0.008819903,4.6956797
2012,ada,0.0048566423,6.566463E-4,0.0023456144,326,1.5756981E-4,0.08016473
2012,agda,8.8044396E-4,1.01623824E-4,6.3995685E-4,362,4.006012E-6,0.016260307
2012,antlr,0.015052751,0.0012702979,0.0064144805,770,1.3353374E-6,0.22738865
2012,apex,0.020931844,0.002040294,0.030745419,594,5.528297E-4,0.5427038
2012,applescript,0.0220679,0.0021341005,0.0182707,714,1.4154577E-4,0.42614245
2012,arc,6.248312E-4,5.2766223E-5,7.186741E-4,41,2.9377423E-5,0.014256489
2012,arduino,0.023459569,0.0027575237,0.04092642,1234,0.0029377425,0.7008126
2012,asp,0.049901288,0.00505774,0.050702814,1170,8.3458587E-4,1.0649643
2012,assembly,0.10429001,0.011272429,0.091326304,7035,0.0021071625,2.089959
2012,augeas,1.4200708E-4,1.5634436E-5,1.3123125E-4,8,4.1395462E-5,0.003302682
2012,autohotkey,0.006106305,6.058344E-4,0.0043750186,255,5.0609285E-4,0.11593252
2012,autoit,0.0034649726,3.2441455E-4,0.004220668,98,2.6706748E-6,0.08012727
2012,awk,0.048878837,0.009292717,0.06458849,2556,6.676687E-6,1.2276672
2012,boo,3.124156E-4,3.3223176E-5,3.365667E-4,21,4.6736808E-5,0.0072894227
2012,c#,4.225847,0.5432185,4.755238,211551,0.05498786,95.792915
2012,c++,1.9901441,0.2697937,1.8191087,142496,0.08617066,41.65217
2012,c,0.91108906,0.13942595,0.88801724,57966,0.10817969,20.46712
2012,ceylon,8.520425E-5,7.817218E-6,3.580497E-5,6,1.6024049E-5,0.0014485047
2012,clean,0.0018744934,2.130192E-4,0.0012493117,70,1.3353374E-6,0.033381596
2012,clojure,0.054360308,0.0070980336,0.030209605,7969,0.011296954,1.029649
2012,coffeescript,0.049617272,0.0055150473,0.053639542,3848,0.018865647,1.276375
2012,coldfusion,0.06932786,0.008337063,0.03898048,3257,0.0013700561,1.1801547
2012,coq,0.0023005148,2.0911059E-4,5.1411643E-4,187,1.8294122E-4,0.03206683
2012,css,1.5302114,0.21536437,2.46938,77926,0.003807047,42.18763
2012,cuda,0.055893987,0.0052219015,0.052867737,3364,1.3353374E-6,1.1398497
2012,d,0.009145256,0.0010885475,0.0035225116,1161,0.0020684376,0.15824753
2012,dart,0.015365167,0.001817503,0.010186447,1909,0.0011857796,0.28554899
2012,delphi,0.22834739,0.024495253,0.21925649,22258,0.0010028384,4.73102
2012,dm,7.952397E-4,7.035496E-5,8.317749E-4,69,5.3413496E-6,0.01702711
2012,dot,0.0046578324,4.827132E-4,0.004868725,428,2.9377423E-5,0.10038648
2012,dylan,8.520425E-5,2.1497348E-5,5.4740034E-5,21,6.276086E-5,0.002242025
